G12	G1	1
G114	G1	1
G152	G1	1
G202	G1	1
G229	G1	1
G444	G1	1
G488	G1	1
G537	G1	1
G604	G1	1
G657	G1	1
G678	G1	1
G846	G1	1
G879	G1	1
G291	G2	1
G315	G2	1
G332	G2	1
G365	G2	1
G429	G2	1
G701	G2	1
G739	G2	1
G566	G3	1
G18	G4	1
G599	G4	1
G940	G4	1
G57	G5	1
G89	G5	1
G236	G5	1
G336	G5	1
G659	G5	1
G709	G5	1
G57	G6	1
G291	G6	1
G603	G6	1
G741	G6	1
G786	G6	1
G34	G7	1
G125	G7	1
G257	G7	1
G321	G7	1
G322	G7	1
G395	G7	1
G491	G7	1
G596	G7	1
G625	G7	1
G815	G7	1
G788	G9	1
G466	G10	1
G801	G10	1
G977	G10	1
G64	G11	1
G147	G11	1
G972	G13	1
G248	G14	1
G330	G14	1
G802	G14	1
G878	G14	1
G979	G14	1
G18	G15	1
G940	G15	1
G90	G16	1
G424	G16	1
G664	G16	1
G227	G17	1
G523	G17	1
G533	G17	1
G655	G17	1
G722	G17	1
G112	G18	1
G359	G18	1
G599	G18	1
G685	G18	1
G940	G18	1
G365	G20	1
G739	G20	1
G26	G21	1
G33	G21	1
G93	G21	1
G344	G21	1
G465	G21	1
G524	G21	1
G564	G21	1
G597	G21	1
G610	G21	1
G625	G21	1
G658	G21	1
G715	G21	1
G741	G21	1
G957	G21	1
G974	G21	1
G319	G22	1
G395	G22	1
G815	G22	1
G317	G23	1
G527	G23	1
G654	G23	1
G664	G23	1
G851	G23	1
G39	G24	1
G832	G24	1
G533	G25	1
G544	G25	1
G291	G27	1
G786	G27	1
G85	G28	1
G97	G28	1
G108	G28	1
G129	G28	1
G146	G28	1
G160	G28	1
G206	G28	1
G233	G28	1
G340	G28	1
G402	G28	1
G513	G28	1
G525	G28	1
G600	G28	1
G690	G28	1
G764	G28	1
G819	G28	1
G18	G29	1
G599	G29	1
G940	G29	1
G533	G30	1
G544	G30	1
G54	G31	1
G112	G31	1
G157	G31	1
G249	G31	1
G276	G31	1
G437	G31	1
G500	G31	1
G521	G31	1
G542	G31	1
G548	G31	1
G680	G31	1
G721	G31	1
G755	G31	1
G850	G31	1
G26	G33	1
G291	G33	1
G342	G33	1
G423	G33	1
G587	G33	1
G603	G33	1
G786	G33	1
G920	G33	1
G952	G33	1
G612	G34	1
G103	G35	1
G214	G35	1
G494	G35	1
G674	G35	1
G697	G35	1
G1000	G35	1
G98	G36	1
G108	G36	1
G140	G36	1
G399	G36	1
G472	G36	1
G521	G36	1
G589	G36	1
G732	G36	1
G749	G36	1
G533	G37	1
G544	G37	1
G722	G37	1
G906	G37	1
G163	G38	1
G821	G38	1
G401	G39	1
G578	G39	1
G716	G39	1
G786	G39	1
G110	G40	1
G248	G40	1
G302	G40	1
G336	G40	1
G350	G40	1
G646	G40	1
G651	G40	1
G659	G40	1
G709	G40	1
G786	G40	1
G999	G40	1
G654	G42	1
G788	G43	1
G533	G44	1
G544	G44	1
G722	G44	1
G7	G45	1
G22	G45	1
G174	G45	1
G313	G45	1
G319	G45	1
G321	G45	1
G381	G45	1
G491	G45	1
G520	G45	1
G583	G45	1
G596	G45	1
G624	G45	1
G706	G45	1
G812	G45	1
G815	G45	1
G851	G45	1
G877	G45	1
G939	G45	1
G472	G46	1
G57	G47	1
G525	G47	1
G659	G47	1
G786	G49	1
G472	G50	1
G998	G51	1
G802	G52	1
G979	G52	1
G739	G53	1
G936	G53	1
G189	G54	1
G276	G54	1
G350	G54	1
G561	G54	1
G721	G54	1
G264	G55	1
G936	G55	1
G534	G56	1
G778	G56	1
G858	G56	1
G664	G58	1
G223	G59	1
G257	G59	1
G395	G59	1
G444	G59	1
G485	G59	1
G612	G59	1
G295	G61	1
G39	G63	1
G607	G63	1
G673	G63	1
G472	G64	1
G963	G64	1
G788	G65	1
G963	G65	1
G505	G66	1
G498	G67	1
G544	G67	1
G5	G70	1
G57	G70	1
G89	G70	1
G420	G70	1
G561	G70	1
G659	G70	1
G709	G70	1
G932	G70	1
G999	G70	1
G13	G71	1
G84	G71	1
G103	G71	1
G173	G71	1
G218	G71	1
G277	G71	1
G472	G71	1
G480	G71	1
G542	G71	1
G548	G71	1
G27	G72	1
G135	G72	1
G222	G72	1
G261	G72	1
G291	G72	1
G452	G72	1
G599	G72	1
G603	G72	1
G691	G72	1
G731	G72	1
G683	G73	1
G429	G74	1
G654	G75	1
G739	G75	1
G88	G76	1
G105	G76	1
G115	G76	1
G194	G76	1
G248	G76	1
G355	G76	1
G375	G76	1
G419	G76	1
G487	G76	1
G634	G76	1
G683	G76	1
G544	G77	1
G159	G78	1
G248	G78	1
G802	G78	1
G561	G80	1
G18	G81	1
G599	G81	1
G940	G81	1
G739	G83	1
G472	G84	1
G566	G84	1
G98	G85	1
G108	G85	1
G140	G85	1
G146	G85	1
G589	G85	1
G732	G85	1
G820	G85	1
G998	G85	1
G88	G86	1
G214	G86	1
G375	G86	1
G419	G86	1
G582	G86	1
G683	G86	1
G708	G86	1
G57	G87	1
G89	G87	1
G659	G87	1
G57	G89	1
G336	G91	1
G659	G91	1
G30	G92	1
G410	G92	1
G544	G92	1
G722	G92	1
G927	G92	1
G18	G94	1
G197	G94	1
G528	G94	1
G940	G94	1
G27	G95	1
G72	G95	1
G251	G95	1
G585	G95	1
G741	G95	1
G786	G95	1
G952	G95	1
G18	G96	1
G112	G96	1
G599	G96	1
G521	G97	1
G998	G97	1
G64	G99	1
G788	G99	1
G963	G99	1
G15	G101	1
G472	G101	1
G528	G101	1
G599	G101	1
G641	G101	1
G818	G101	1
G219	G102	1
G253	G102	1
G286	G102	1
G348	G102	1
G472	G102	1
G566	G102	1
G584	G102	1
G697	G102	1
G767	G102	1
G794	G102	1
G840	G102	1
G910	G102	1
G934	G102	1
G277	G103	1
G472	G103	1
G533	G103	1
G697	G103	1
G841	G103	1
G561	G104	1
G88	G105	1
G355	G105	1
G582	G105	1
G18	G106	1
G342	G106	1
G359	G106	1
G940	G106	1
G976	G106	1
G821	G107	1
G140	G108	1
G521	G108	1
G820	G108	1
G998	G108	1
G18	G109	1
G57	G110	1
G336	G110	1
G659	G110	1
G64	G111	1
G113	G111	1
G462	G111	1
G679	G111	1
G89	G112	1
G109	G112	1
G142	G112	1
G197	G112	1
G316	G112	1
G373	G112	1
G419	G112	1
G428	G112	1
G489	G112	1
G566	G112	1
G599	G112	1
G641	G112	1
G680	G112	1
G685	G112	1
G707	G112	1
G774	G112	1
G844	G112	1
G997	G112	1
G304	G113	1
G610	G113	1
G963	G113	1
G311	G115	1
G355	G115	1
G375	G115	1
G412	G115	1
G578	G115	1
G593	G115	1
G784	G115	1
G858	G115	1
G888	G115	1
G898	G115	1
G915	G115	1
G18	G116	1
G99	G116	1
G418	G116	1
G571	G116	1
G585	G116	1
G688	G116	1
G723	G116	1
G788	G116	1
G931	G116	1
G950	G116	1
G336	G117	1
G600	G117	1
G659	G117	1
G709	G117	1
G36	G118	1
G39	G118	1
G132	G118	1
G570	G118	1
G578	G118	1
G607	G118	1
G673	G118	1
G716	G118	1
G812	G118	1
G823	G118	1
G18	G120	1
G62	G120	1
G69	G120	1
G106	G120	1
G112	G120	1
G166	G120	1
G197	G120	1
G275	G120	1
G327	G120	1
G403	G120	1
G468	G120	1
G497	G120	1
G590	G120	1
G641	G120	1
G649	G120	1
G685	G120	1
G737	G120	1
