G83	G1	1
G245	G1	1
G328	G1	1
G354	G1	1
G605	G1	1
G651	G1	1
G794	G1	1
G825	G1	1
G986	G1	1
G113	G2	1
G95	G5	1
G145	G5	1
G187	G5	1
G282	G5	1
G583	G5	1
G783	G5	1
G270	G7	1
G799	G7	1
G405	G8	1
G298	G9	1
G305	G9	1
G483	G9	1
G83	G10	1
G605	G10	1
G723	G11	1
G405	G12	1
G605	G12	1
G705	G12	1
G747	G12	1
G849	G12	1
G367	G13	1
G520	G13	1
G321	G14	1
G638	G14	1
G796	G14	1
G114	G15	1
G160	G15	1
G275	G15	1
G413	G15	1
G522	G15	1
G531	G15	1
G638	G15	1
G669	G15	1
G705	G15	1
G749	G15	1
G859	G15	1
G949	G15	1
G950	G15	1
G160	G16	1
G412	G16	1
G260	G17	1
G326	G17	1
G487	G17	1
G577	G17	1
G728	G17	1
G745	G17	1
G83	G18	1
G245	G18	1
G11	G19	1
G156	G19	1
G282	G19	1
G735	G19	1
G783	G19	1
G697	G20	1
G83	G21	1
G605	G21	1
G245	G22	1
G328	G22	1
G354	G22	1
G577	G22	1
G605	G22	1
G651	G22	1
G862	G22	1
G92	G24	1
G109	G24	1
G156	G24	1
G166	G24	1
G356	G24	1
G487	G24	1
G511	G24	1
G577	G24	1
G596	G24	1
G745	G24	1
G860	G24	1
G957	G24	1
G156	G26	1
G83	G27	1
G123	G27	1
G199	G27	1
G245	G27	1
G474	G27	1
G559	G27	1
G651	G27	1
G891	G27	1
G986	G27	1
G584	G28	1
G114	G29	1
G327	G29	1
G603	G31	1
G660	G31	1
G787	G31	1
G882	G31	1
G943	G31	1
G950	G31	1
G108	G32	1
G848	G32	1
G577	G33	1
G165	G34	1
G342	G34	1
G401	G34	1
G454	G34	1
G607	G34	1
G260	G36	1
G326	G36	1
G487	G36	1
G577	G36	1
G723	G37	1
G39	G38	1
G341	G38	1
G747	G38	1
G26	G39	1
G5	G41	1
G26	G41	1
G95	G41	1
G156	G41	1
G217	G41	1
G282	G41	1
G437	G41	1
G465	G41	1
G638	G41	1
G783	G41	1
G113	G42	1
G390	G42	1
G723	G42	1
G113	G43	1
G520	G43	1
G578	G43	1
G253	G44	1
G712	G44	1
G760	G44	1
G124	G45	1
G848	G45	1
G920	G45	1
G145	G46	1
G83	G47	1
G723	G47	1
G160	G49	1
G253	G50	1
G291	G50	1
G294	G50	1
G321	G50	1
G600	G50	1
G11	G51	1
G91	G51	1
G308	G51	1
G425	G51	1
G443	G51	1
G479	G51	1
G484	G51	1
G552	G51	1
G613	G51	1
G656	G51	1
G723	G51	1
G835	G51	1
G848	G53	1
G180	G54	1
G253	G54	1
G292	G54	1
G294	G54	1
G358	G54	1
G433	G54	1
G662	G54	1
G663	G54	1
G712	G54	1
G817	G54	1
G867	G54	1
G920	G54	1
G573	G55	1
G848	G55	1
G80	G57	1
G114	G57	1
G368	G57	1
G532	G57	1
G603	G57	1
G713	G57	1
G882	G57	1
G891	G57	1
G937	G57	1
G793	G58	1
G805	G58	1
G278	G60	1
G543	G60	1
G636	G60	1
G813	G60	1
G935	G60	1
G36	G62	1
G260	G62	1
G306	G62	1
G472	G62	1
G577	G62	1
G627	G62	1
G693	G62	1
G412	G63	1
G253	G64	1
G294	G64	1
G461	G64	1
G601	G64	1
G962	G64	1
G584	G65	1
G715	G65	1
G794	G65	1
G578	G66	1
G723	G67	1
G719	G68	1
G165	G69	1
G341	G69	1
G616	G69	1
G703	G69	1
G770	G70	1
G770	G71	1
G113	G72	1
G179	G72	1
G520	G72	1
G521	G72	1
G551	G72	1
G578	G72	1
G603	G72	1
G894	G72	1
G2	G73	1
G25	G73	1
G179	G73	1
G194	G73	1
G578	G73	1
G921	G73	1
G326	G74	1
G487	G74	1
G577	G74	1
G160	G75	1
G961	G75	1
G83	G76	1
G245	G76	1
G354	G76	1
G605	G76	1
G651	G76	1
G794	G76	1
G719	G77	1
G977	G77	1
G270	G78	1
G658	G78	1
G712	G78	1
G735	G78	1
G26	G79	1
G566	G79	1
G114	G80	1
G882	G80	1
G577	G81	1
G278	G82	1
G298	G82	1
G405	G82	1
G719	G82	1
G16	G84	1
G26	G84	1
G187	G84	1
G375	G84	1
G437	G84	1
G439	G84	1
G898	G84	1
G91	G85	1
G723	G85	1
G846	G85	1
G91	G86	1
G443	G86	1
G479	G86	1
G613	G86	1
G723	G86	1
G726	G86	1
G815	G86	1
G823	G86	1
G577	G87	1
G96	G88	1
G321	G88	1
G413	G88	1
G467	G88	1
G522	G88	1
G528	G88	1
G558	G88	1
G608	G88	1
G665	G88	1
G706	G88	1
G770	G88	1
G796	G88	1
G950	G88	1
G719	G89	1
G209	G90	1
G298	G90	1
G305	G90	1
G314	G90	1
G483	G90	1
G525	G90	1
G723	G91	1
G59	G93	1
G224	G93	1
G314	G93	1
G335	G93	1
G338	G93	1
G528	G93	1
G594	G93	1
G638	G93	1
G643	G93	1
G811	G93	1
G880	G93	1
G901	G93	1
G573	G94	1
G723	G94	1
G26	G95	1
G278	G95	1
G109	G97	1
G260	G97	1
G326	G97	1
G566	G97	1
G108	G98	1
G124	G98	1
G166	G98	1
G311	G98	1
G848	G98	1
G23	G99	1
G52	G99	1
G209	G99	1
G244	G99	1
G298	G99	1
G349	G99	1
G476	G99	1
G525	G99	1
G554	G99	1
G635	G99	1
G655	G99	1
G696	G99	1
G723	G99	1
G752	G99	1
G822	G99	1
G832	G99	1
G848	G99	1
G878	G99	1
G933	G99	1
G995	G99	1
G21	G100	1
G199	G100	1
G245	G100	1
G281	G100	1
G328	G100	1
G423	G100	1
G487	G100	1
G605	G100	1
G825	G100	1
G925	G100	1
G986	G100	1
G584	G101	1
G573	G102	1
G848	G102	1
G113	G104	1
G367	G104	1
G520	G104	1
G91	G105	1
G103	G105	1
G110	G105	1
G221	G105	1
G723	G105	1
G823	G105	1
G846	G105	1
G862	G105	1
G165	G106	1
G342	G106	1
G422	G106	1
G712	G106	1
G764	G106	1
G327	G107	1
G530	G107	1
G787	G107	1
G808	G107	1
G882	G107	1
G937	G107	1
G577	G109	1
G91	G110	1
G221	G110	1
G339	G110	1
G484	G110	1
G518	G110	1
G723	G110	1
G846	G110	1
G59	G111	1
G321	G111	1
G723	G112	1
G25	G113	1
G296	G113	1
G343	G113	1
G367	G113	1
G390	G113	1
G521	G113	1
G578	G113	1
G622	G113	1
G645	G113	1
G674	G113	1
G702	G113	1
G921	G113	1
G998	G113	1
G470	G114	1
G603	G114	1
G937	G114	1
G253	G115	1
G712	G115	1
G57	G116	1
G80	G116	1
G197	G116	1
G368	G116	1
G532	G116	1
G590	G116	1
G603	G116	1
G627	G116	1
G660	G116	1
G713	G116	1
G719	G116	1
G638	G117	1
G770	G117	1
G65	G118	1
G584	G118	1
G721	G118	1
G964	G118	1
G91	G119	1
G103	G119	1
G221	G119	1
G330	G119	1
G518	G119	1
G723	G119	1
G829	G119	1
G114	G120	1
G882	G120	1
G155	G121	1
G266	G121	1
