G193	G1	1
G697	G1	1
G811	G2	1
G398	G3	1
G996	G3	1
G811	G5	1
G132	G6	1
G212	G6	1
G296	G6	1
G563	G6	1
G699	G6	1
G959	G6	1
G96	G7	1
G111	G7	1
G308	G7	1
G434	G7	1
G451	G7	1
G684	G7	1
G132	G8	1
G209	G8	1
G112	G9	1
G227	G9	1
G285	G9	1
G290	G9	1
G408	G9	1
G691	G9	1
G227	G10	1
G423	G11	1
G52	G12	1
G78	G12	1
G88	G12	1
G364	G12	1
G502	G12	1
G515	G12	1
G668	G12	1
G751	G12	1
G900	G12	1
G985	G12	1
G999	G12	1
G185	G13	1
G231	G13	1
G832	G13	1
G873	G13	1
G416	G14	1
G697	G15	1
G299	G16	1
G723	G16	1
G302	G17	1
G324	G17	1
G470	G17	1
G529	G17	1
G605	G17	1
G988	G17	1
G46	G18	1
G316	G18	1
G423	G18	1
G935	G18	1
G1000	G18	1
G416	G21	1
G958	G21	1
G10	G22	1
G112	G22	1
G131	G22	1
G273	G22	1
G538	G22	1
G691	G22	1
G760	G22	1
G766	G22	1
G470	G23	1
G830	G24	1
G72	G25	1
G223	G25	1
G635	G25	1
G409	G26	1
G595	G26	1
G811	G26	1
G950	G26	1
G786	G27	1
G170	G28	1
G281	G28	1
G369	G28	1
G402	G28	1
G452	G28	1
G530	G28	1
G541	G28	1
G578	G28	1
G651	G28	1
G868	G28	1
G901	G28	1
G994	G28	1
G72	G29	1
G428	G29	1
G635	G29	1
G842	G29	1
G343	G30	1
G99	G31	1
G470	G31	1
G605	G31	1
G642	G31	1
G4	G32	1
G379	G32	1
G570	G32	1
G609	G32	1
G660	G32	1
G926	G32	1
G931	G32	1
G299	G33	1
G60	G34	1
G185	G34	1
G231	G34	1
G530	G34	1
G873	G34	1
G99	G35	1
G324	G35	1
G830	G35	1
G988	G35	1
G409	G36	1
G595	G36	1
G756	G36	1
G270	G37	1
G185	G38	1
G231	G38	1
G343	G38	1
G832	G38	1
G873	G38	1
G60	G40	1
G684	G41	1
G502	G42	1
G575	G42	1
G609	G42	1
G274	G43	1
G324	G43	1
G472	G44	1
G634	G44	1
G839	G44	1
G912	G44	1
G112	G45	1
G403	G47	1
G55	G48	1
G485	G48	1
G872	G48	1
G285	G49	1
G408	G49	1
G691	G49	1
G844	G49	1
G634	G50	1
G160	G51	1
G451	G51	1
G616	G51	1
G684	G51	1
G689	G51	1
G703	G51	1
G832	G51	1
G270	G52	1
G364	G52	1
G78	G53	1
G79	G53	1
G88	G53	1
G96	G53	1
G270	G53	1
G374	G53	1
G560	G53	1
G985	G53	1
G171	G54	1
G271	G54	1
G635	G54	1
G699	G54	1
G746	G54	1
G634	G55	1
G863	G55	1
G65	G56	1
G699	G56	1
G996	G56	1
G634	G57	1
G398	G58	1
G498	G58	1
G566	G58	1
G634	G58	1
G699	G58	1
G996	G58	1
G299	G59	1
G709	G59	1
G76	G60	1
G417	G60	1
G466	G60	1
G606	G60	1
G616	G60	1
G620	G60	1
G684	G60	1
G609	G61	1
G844	G61	1
G72	G62	1
G223	G62	1
G635	G62	1
G72	G63	1
G223	G63	1
G483	G63	1
G502	G63	1
G635	G63	1
G621	G64	1
G697	G64	1
G819	G64	1
G943	G64	1
G398	G65	1
G699	G65	1
G56	G66	1
G223	G66	1
G271	G66	1
G296	G66	1
G371	G66	1
G398	G66	1
G123	G67	1
G185	G67	1
G231	G67	1
G343	G67	1
G587	G67	1
G832	G67	1
G848	G67	1
G635	G68	1
G566	G69	1
G699	G69	1
G996	G69	1
G195	G70	1
G222	G70	1
G366	G70	1
G880	G70	1
G223	G72	1
G635	G72	1
G132	G73	1
G195	G73	1
G722	G73	1
G863	G75	1
G60	G76	1
G270	G78	1
G403	G78	1
G270	G79	1
G403	G79	1
G560	G79	1
G751	G79	1
G985	G79	1
G328	G80	1
G752	G80	1
G808	G80	1
G854	G80	1
G871	G80	1
G948	G80	1
G963	G80	1
G64	G81	1
G193	G81	1
G413	G81	1
G455	G81	1
G621	G81	1
G690	G81	1
G732	G81	1
G757	G81	1
G786	G81	1
G821	G81	1
G954	G81	1
G575	G82	1
G609	G82	1
G844	G82	1
G76	G83	1
G160	G83	1
G409	G83	1
G423	G83	1
G513	G83	1
G974	G83	1
G60	G84	1
G76	G84	1
G338	G84	1
G451	G84	1
G616	G84	1
G948	G84	1
G409	G85	1
G595	G85	1
G635	G86	1
G296	G87	1
G498	G87	1
G996	G87	1
G33	G89	1
G56	G89	1
G318	G89	1
G339	G89	1
G398	G89	1
G406	G89	1
G539	G89	1
G699	G89	1
G793	G89	1
G959	G89	1
G996	G89	1
G14	G91	1
G170	G91	1
G260	G91	1
G432	G91	1
G632	G91	1
G898	G91	1
G343	G92	1
G863	G92	1
G287	G93	1
G324	G93	1
G470	G93	1
G692	G93	1
G871	G93	1
G149	G94	1
G222	G94	1
G272	G94	1
G299	G94	1
G601	G94	1
G723	G94	1
G951	G94	1
G270	G95	1
G364	G95	1
G52	G96	1
G79	G96	1
G270	G96	1
G364	G96	1
G421	G96	1
G751	G96	1
G324	G97	1
G605	G97	1
G324	G99	1
G470	G99	1
G114	G101	1
G374	G101	1
G487	G101	1
G502	G101	1
G595	G101	1
G962	G101	1
G223	G102	1
G279	G102	1
G635	G102	1
G818	G102	1
G112	G103	1
G227	G103	1
G660	G103	1
G691	G103	1
G609	G104	1
G660	G104	1
G195	G105	1
G14	G107	1
G106	G107	1
G164	G107	1
G316	G107	1
G416	G107	1
G432	G107	1
G452	G107	1
G762	G107	1
G841	G107	1
G848	G107	1
G898	G107	1
G922	G107	1
G958	G107	1
G978	G107	1
G811	G108	1
G195	G109	1
G72	G110	1
G635	G110	1
G60	G111	1
G160	G111	1
G466	G111	1
G227	G112	1
G844	G113	1
G113	G115	1
G248	G115	1
G768	G115	1
G844	G115	1
G926	G115	1
G931	G115	1
G933	G115	1
G632	G116	1
G193	G117	1
G621	G117	1
G775	G117	1
G943	G117	1
G470	G118	1
G513	G118	1
G595	G118	1
G811	G118	1
G884	G118	1
G939	G118	1
G185	G119	1
G268	G119	1
G343	G119	1
G439	G119	1
G873	G119	1
G996	G119	1
G132	G120	1
G209	G120	1
G316	G120	1
G456	G120	1
G768	G120	1
G935	G120	1
G1000	G120	1
G72	G121	1
G279	G121	1
G284	G121	1
G527	G121	1
G635	G121	1
G661	G121	1
G195	G122	1
G222	G122	1
G236	G122	1
G381	G122	1
G531	G122	1
G873	G123	1
G7	G124	1
G60	G124	1
G308	G124	1
G311	G124	1
G426	G124	1
G466	G124	1
G684	G124	1
G948	G124	1
G991	G124	1
G149	G125	1
G299	G125	1
G378	G125	1
G402	G125	1
G409	G125	1
G475	G125	1
G721	G125	1
G763	G125	1
G782	G125	1
G887	G125	1
G951	G125	1
G977	G125	1
G768	G126	1
G270	G127	1
G391	G128	1
G398	G128	1
G498	G128	1
G699	G128	1
G844	G128	1
G566	G129	1
G660	G129	1
G699	G129	1
G996	G129	1
G691	G130	1
G844	G130	1
G209	G132	1
G316	G132	1
G423	G132	1
G768	G132	1
G935	G132	1
G937	G132	1
G1000	G132	1
G609	G133	1
G660	G133	1
G193	G134	1
G697	G134	1
