G92	G1	1
G136	G1	1
G201	G1	1
G221	G1	1
G690	G1	1
G711	G1	1
G787	G1	1
G927	G1	1
G975	G1	1
G72	G2	1
G241	G2	1
G601	G2	1
G712	G2	1
G744	G2	1
G812	G2	1
G921	G2	1
G981	G2	1
G8	G3	1
G216	G3	1
G345	G3	1
G531	G3	1
G545	G3	1
G589	G3	1
G655	G3	1
G702	G3	1
G744	G3	1
G933	G3	1
G956	G3	1
G620	G4	1
G866	G4	1
G112	G5	1
G122	G5	1
G212	G5	1
G128	G6	1
G690	G7	1
G730	G7	1
G775	G7	1
G787	G7	1
G866	G7	1
G738	G8	1
G97	G9	1
G241	G9	1
G725	G9	1
G744	G9	1
G812	G9	1
G921	G9	1
G997	G9	1
G87	G10	1
G99	G10	1
G111	G10	1
G166	G10	1
G172	G10	1
G212	G10	1
G235	G10	1
G291	G10	1
G308	G10	1
G327	G10	1
G436	G10	1
G439	G10	1
G443	G10	1
G455	G10	1
G500	G10	1
G524	G10	1
G530	G10	1
G540	G10	1
G558	G10	1
G572	G10	1
G574	G10	1
G685	G10	1
G726	G10	1
G819	G10	1
G909	G10	1
G926	G10	1
G124	G11	1
G852	G11	1
G72	G12	1
G105	G12	1
G129	G12	1
G575	G12	1
G595	G12	1
G613	G12	1
G719	G12	1
G725	G12	1
G744	G12	1
G787	G12	1
G937	G12	1
G947	G12	1
G983	G12	1
G997	G12	1
G169	G13	1
G295	G13	1
G881	G13	1
G949	G13	1
G5	G14	1
G122	G14	1
G450	G14	1
G72	G15	1
G236	G15	1
G524	G15	1
G901	G15	1
G996	G15	1
G408	G16	1
G589	G16	1
G747	G16	1
G758	G16	1
G887	G16	1
G890	G16	1
G959	G16	1
G974	G16	1
G524	G17	1
G933	G17	1
G162	G18	1
G286	G18	1
G365	G18	1
G264	G19	1
G690	G19	1
G730	G19	1
G775	G19	1
G8	G20	1
G216	G20	1
G253	G20	1
G303	G20	1
G345	G20	1
G738	G20	1
G846	G20	1
G49	G21	1
G81	G21	1
G95	G21	1
G148	G21	1
G194	G21	1
G208	G21	1
G329	G21	1
G608	G21	1
G726	G21	1
G898	G21	1
G61	G22	1
G70	G22	1
G135	G22	1
G169	G22	1
G195	G22	1
G320	G22	1
G430	G22	1
G505	G22	1
G881	G22	1
G925	G22	1
G128	G23	1
G455	G23	1
G408	G24	1
G577	G24	1
G758	G24	1
G859	G24	1
G45	G28	1
G310	G28	1
G584	G28	1
G609	G28	1
G732	G28	1
G785	G28	1
G8	G29	1
G133	G29	1
G224	G29	1
G295	G29	1
G776	G30	1
G852	G30	1
G96	G31	1
G635	G31	1
G217	G32	1
G408	G32	1
G414	G32	1
G589	G32	1
G890	G32	1
G8	G33	1
G20	G33	1
G117	G33	1
G216	G33	1
G303	G33	1
G451	G33	1
G659	G33	1
G812	G33	1
G45	G34	1
G62	G34	1
G93	G34	1
G141	G34	1
G165	G34	1
G306	G34	1
G310	G34	1
G326	G34	1
G331	G34	1
G383	G34	1
G400	G34	1
G445	G34	1
G584	G34	1
G655	G34	1
G792	G34	1
G913	G34	1
G116	G35	1
G123	G35	1
G156	G35	1
G286	G35	1
G301	G35	1
G309	G35	1
G335	G35	1
G365	G35	1
G380	G35	1
G395	G35	1
G527	G35	1
G539	G35	1
G542	G35	1
G557	G35	1
G577	G35	1
G624	G35	1
G730	G35	1
G823	G35	1
G825	G35	1
G829	G35	1
G841	G35	1
G893	G35	1
G896	G35	1
G902	G35	1
G917	G35	1
G990	G35	1
G351	G36	1
G788	G36	1
G933	G36	1
G927	G37	1
G5	G38	1
G122	G38	1
G133	G38	1
G450	G38	1
G162	G39	1
G825	G39	1
G286	G41	1
G577	G41	1
G825	G41	1
G264	G42	1
G690	G42	1
G773	G42	1
G927	G42	1
G122	G43	1
G72	G44	1
G251	G44	1
G613	G44	1
G622	G44	1
G744	G44	1
G997	G44	1
G310	G45	1
G331	G45	1
G691	G45	1
G41	G46	1
G162	G46	1
G178	G46	1
G245	G46	1
G365	G46	1
G425	G46	1
G539	G46	1
G577	G46	1
G823	G46	1
G758	G47	1
G859	G47	1
G890	G47	1
G959	G47	1
G162	G48	1
G117	G49	1
G148	G49	1
G184	G49	1
G329	G49	1
G5	G50	1
G133	G50	1
G212	G50	1
G450	G50	1
G513	G50	1
G866	G51	1
G216	G52	1
G217	G52	1
G444	G52	1
G451	G52	1
G724	G52	1
G738	G52	1
G840	G52	1
G844	G52	1
G929	G52	1
G961	G52	1
G5	G53	1
G112	G53	1
G122	G53	1
G133	G53	1
G224	G53	1
G315	G53	1
G217	G54	1
G233	G54	1
G408	G54	1
G524	G54	1
G589	G54	1
G645	G54	1
G714	G54	1
G758	G54	1
G887	G54	1
G890	G54	1
G253	G55	1
G408	G56	1
G326	G57	1
G584	G57	1
G609	G57	1
G732	G57	1
G785	G57	1
G887	G57	1
G122	G58	1
G79	G59	1
G351	G59	1
G466	G59	1
G788	G59	1
G845	G59	1
G933	G59	1
G981	G60	1
G133	G61	1
G881	G61	1
G925	G61	1
G45	G62	1
G285	G62	1
G326	G62	1
G331	G62	1
G584	G62	1
G590	G62	1
G609	G62	1
G72	G64	1
G127	G64	1
G172	G64	1
G181	G64	1
G220	G64	1
G241	G64	1
G251	G64	1
G508	G64	1
G712	G64	1
G744	G64	1
G756	G64	1
G839	G64	1
G921	G64	1
G981	G64	1
G105	G65	1
G128	G65	1
G212	G65	1
G224	G65	1
G283	G65	1
G315	G65	1
G322	G65	1
G331	G65	1
G364	G65	1
G489	G65	1
G516	G65	1
G837	G65	1
G72	G66	1
G241	G66	1
G712	G66	1
G725	G66	1
G744	G66	1
G812	G66	1
G921	G66	1
G997	G66	1
G61	G67	1
G295	G67	1
G430	G67	1
G881	G67	1
G925	G67	1
G787	G68	1
G927	G68	1
G73	G69	1
G118	G69	1
G158	G69	1
G171	G69	1
G239	G69	1
G284	G69	1
G332	G69	1
G859	G69	1
G909	G69	1
G959	G69	1
G971	G69	1
G977	G69	1
G979	G69	1
G408	G71	1
G758	G71	1
G533	G72	1
G712	G72	1
G725	G72	1
G744	G72	1
G997	G72	1
G408	G73	1
G51	G74	1
G323	G74	1
G354	G74	1
G358	G74	1
G639	G74	1
G803	G74	1
G866	G74	1
G957	G74	1
G286	G76	1
G577	G76	1
G825	G76	1
G17	G77	1
G154	G77	1
G236	G77	1
G268	G77	1
G318	G77	1
G345	G77	1
G378	G77	1
G510	G77	1
G523	G77	1
G524	G77	1
G686	G77	1
G766	G77	1
G858	G77	1
G901	G77	1
G934	G77	1
G351	G79	1
G933	G79	1
G122	G80	1
G268	G80	1
G386	G80	1
G425	G80	1
G524	G80	1
G559	G80	1
G858	G80	1
G901	G80	1
G285	G82	1
G331	G82	1
G531	G82	1
G609	G82	1
G785	G82	1
G881	G83	1
G925	G83	1
G4	G84	1
G51	G84	1
G323	G84	1
G402	G84	1
G757	G84	1
G910	G84	1
G932	G84	1
G957	G84	1
G285	G85	1
G609	G85	1
G657	G86	1
G364	G87	1
G455	G87	1
G540	G87	1
G909	G87	1
G122	G88	1
G169	G88	1
G224	G88	1
G450	G88	1
G140	G89	1
G216	G89	1
G305	G89	1
G381	G89	1
G414	G89	1
G846	G89	1
G72	G91	1
G97	G91	1
G181	G91	1
G220	G91	1
G241	G91	1
G575	G91	1
G725	G91	1
G812	G91	1
G849	G91	1
G233	G93	1
G408	G93	1
G758	G93	1
G974	G93	1
G72	G94	1
G241	G94	1
G148	G95	1
G329	G95	1
G72	G97	1
G105	G97	1
G181	G97	1
G220	G97	1
G241	G97	1
G251	G97	1
G551	G97	1
G601	G97	1
G744	G97	1
G812	G97	1
G921	G97	1
G997	G97	1
G162	G98	1
G577	G98	1
G192	G99	1
G235	G99	1
G737	G99	1
G834	G99	1
G856	G99	1
G122	G100	1
G286	G100	1
G450	G100	1
G712	G100	1
G252	G101	1
G346	G101	1
G635	G101	1
G577	G102	1
G825	G102	1
G122	G103	1
G212	G103	1
G224	G103	1
G5	G104	1
G122	G104	1
G450	G104	1
G72	G105	1
G97	G105	1
G220	G105	1
G241	G105	1
G937	G105	1
G981	G105	1
G983	G105	1
G997	G105	1
G5	G106	1
G286	G106	1
G747	G106	1
G264	G107	1
G298	G108	1
G776	G108	1
G852	G108	1
G609	G109	1
G785	G109	1
G5	G110	1
G58	G110	1
G65	G110	1
G122	G110	1
G133	G110	1
G212	G110	1
